video_id,video_duration_ms,watch_ratio_mean,watch_ratio_median,watch_ratio_p90,watch_ratio_p10,n_views
59,6634,1.2434565735741498,1.1000904431715406,2.1006933976484774,1.0491407898703649,11
60,8367,1.0596726338992533,1.0545595792996294,1.714401816660691,0.28090115931636195,388
61,6607,1.1098542063830836,1.0876343272286968,1.767458755864992,0.4118056606629333,890
62,14336,0.750519283234127,0.36907087053571425,1.7012416294642856,0.1028180803571428,36
63,4049,1.8233654613172545,1.815016053346505,2.743368733020499,0.6556186712768585,1392
64,11534,0.5560372232818912,0.3427258539968787,0.8773539101786024,0.08571180856597883,18
65,9967,0.7334360618134746,0.6676727797691979,1.3862603297953962,0.13407883591609884,258
66,5062,1.506872939713484,1.4474516001580402,2.2647175029632556,0.7177400237060451,1133
67,5267,1.4598984637888086,1.445224985760395,2.213100436681222,0.41765711030947417,1413
68,20608,0.6521085099918984,0.4516692546583851,1.7764945652173911,0.08265722049689435,23
69,17685,0.46914951037088437,0.22869663556686454,0.9669776646875884,0.0839411931014984,66
70,5506,1.3389610259245113,1.2908645114420634,2.150199782055939,0.3747729749364329,1556
71,13500,0.5738167172833746,0.5287386312807514,0.9545996719844939,0.14343715962869077,1922
72,13414,0.6675410444028815,0.5806619949306695,1.1088787833606681,0.15778291337408673,1896
73,5272,1.479113680565945,1.5146054628224583,2.035091047040971,0.4193854324734446,71
74,11500,0.7243733790999237,0.6555217391304348,1.1449739130434784,0.1331826086956522,228
75,9534,1.2130834917746234,0.8683321009823597,1.8951093271363684,0.27807119467624375,26
76,4567,1.693550349122935,1.5257280490475147,2.529494197503832,0.8297350558353405,9
77,11367,0.6727398839836343,0.4948535233570863,1.2067212105216865,0.1464590481217559,467
78,10767,0.7497110228176062,0.6678740596266369,1.2204328039379593,0.17353023126219005,635
79,7500,0.996236997942939,0.9653638136123782,1.6528038636973437,0.18234504963777834,200
80,11600,0.7292750069166729,0.68,1.2707758620689655,0.1676724137931034,1371
81,5834,1.1829769413321651,1.1602697095435686,1.8481169431258835,0.48461272475795303,109
82,11467,0.7901003863569822,0.653614720502311,1.404552193250196,0.15255951861864475,1097
83,4271,1.6297616090051672,1.6239756497307425,2.473167876375556,0.6346523062514634,524
85,54700,0.1679544315190548,0.09773218142548595,0.35696770578807346,0.020763627045429552,448
86,10931,0.687600102133191,0.5789955173360168,1.2984264934589702,0.15001372244076477,134
87,4087,1.50225636850204,1.3908735013457303,2.2489845852703696,0.5625886958649376,54
88,33034,0.20747134149454727,0.1710056305624508,0.33297208936247497,0.041881092208028006,434
89,10811,0.5549268083886963,0.383683285542503,0.9596707057626492,0.1301452224586069,51
90,14334,0.6688170454452186,0.4949072136179712,1.3561462257569414,0.0945304869540951,51
91,21222,0.41365943498730406,0.3416737348035057,0.7669399679577795,0.08498727735368956,529
92,12292,0.6899913017787171,0.6342336479010738,1.167019199479336,0.14920273348519364,847
93,10667,0.7358463229842248,0.4935314521421206,1.7143058029436582,0.09018468172869598,22
94,6900,1.248030815960388,1.11215978928885,1.7299385425812115,0.5332162715832601,70
95,14100,0.6646040941689044,0.5660992907801419,1.1131216553692476,0.13802354620049945,1307
96,6648,1.018027686001369,1.0213598074608905,1.5812876052948255,0.4029482551143201,283
97,5734,1.259386516150955,1.2277642134635507,1.909417509591908,0.6167073596093477,543
98,7967,1.0010599478243438,0.9243127902598216,1.5004142086105183,0.3608384586418978,695
99,4634,1.5947345705653864,1.5006473888649114,2.55955977557186,0.9621924902891671,39
100,4234,1.6773649323675606,1.6739489844119038,2.4229097779877184,0.8076523382144546,922
101,9753,0.7811949503006753,0.4457090126115041,1.4697016302676102,0.07142417717625343,177
103,10300,0.7498572544853755,0.6747572815533981,1.329126213592233,0.1287378640776699,1901
105,6000,1.222703320561941,1.1896666666666669,1.9703666666666666,0.3256666666666666,1305
106,14367,0.7118256995679931,0.5522377671051716,1.3838193133347318,0.1389413327739319,511
107,8767,0.9679877612832245,0.922094216949926,1.4957225960990082,0.30327363978555943,347
108,10000,0.9860943262411347,0.9229,1.7279,0.3837,141
109,7767,1.0019633171429232,0.9325994592506759,1.6575769280288397,0.228453714432857,1638
110,10200,0.9213497065492864,0.8865196078431372,1.4665000000000001,0.19399019607843132,588
111,19467,2.2769199157548674,1.5654184003698566,5.140381157856886,0.1901782503724251,5
112,7110,0.8399939722724534,0.7138537271448664,1.3382278481012657,0.23613220815752464,42
113,14100,0.868330378250591,0.5065602836879433,1.9025106382978723,0.08958156028368791,24
114,9834,0.8664297226917006,0.8941427699816962,1.5608682297532508,0.1849083649022217,171
115,20200,0.5977199832659322,0.3330693069306931,1.418960396039604,0.0568316831683168,71
116,64000,0.186375,0.11499999999999999,0.1954062500000001,0.0324984375,32
117,14234,1.43358624888764,1.2643318814107067,2.2836166924265844,0.7528101728256288,6
118,5534,1.2595733842853447,1.2576797976147451,2.000469822912902,0.347632815323455,359
120,6334,1.2332433160846403,1.1080261688208075,2.2371150470719647,0.23325355034306686,1479
121,12000,0.5636848958333333,0.342,1.303208333333333,0.09449999999999995,96
122,9734,0.8457458131480732,0.7774809944524348,1.425621532771728,0.20275323607972057,1609
123,5400,1.2925631981187538,1.2408333333333332,2.0118518518518522,0.4213888888888888,126
125,6173,1.156518787654378,1.2068686214158433,1.7714725417139157,0.23424590960635025,42
126,11875,0.8342331384015594,0.7466947368421053,1.5479157894736846,0.184858947368421,54
127,6173,1.1537239972937174,1.1401263567147255,1.7576381014093634,0.44085533776121816,340
128,10540,0.799804496703697,0.6779758481886141,1.3755990032585783,0.14646348476135707,1349
129,7036,1.0983378585011077,1.0370949403069925,1.8797612279704379,0.3815378055713473,116
130,10067,0.8621320383540632,0.7346510931416592,1.4848357791754019,0.16847359488868927,1817
131,12331,0.7142503527767554,0.5800016219284729,1.2331359987024573,0.1296894006974292,1109
133,5848,1.3602798563337235,1.233584131326949,2.3923050615595085,0.2707250341997264,1247
134,7767,0.7887628979749489,0.758915926355092,1.1126432341959571,0.2117548603064246,28
135,9067,0.9215477826374485,0.8666041689643763,1.4939891915738392,0.2559280908790118,1036
136,7381,1.2051266022374911,1.0830510770898254,2.0103644492616177,0.3057173824685002,1166
137,11542,0.7272507202532907,0.6297435453127707,1.2547218852885116,0.1588546179171721,942
138,13967,0.5897620865684445,0.5208737515269095,1.1610830647481465,0.11044046849177261,284
139,9800,0.8778556081861199,0.790587912087912,1.4635967032967034,0.19572307692307692,3004
140,8534,1.0123166503536027,0.9175064448089993,1.7379306304194984,0.17664635575345675,136
141,7567,1.0311828709282047,1.0303290603938153,1.5755253072551871,0.3611074402008722,102
142,9067,0.8752335906862158,0.7760560273519356,1.5152531156942761,0.18990845924782174,1564
143,5067,1.2013356541577465,1.3767191548734303,1.9102751336200947,0.21548734303368539,20
144,11345,0.7565772076732156,0.6851476421330983,0.9171441163508152,0.21442044953724107,19
145,9300,0.8790599818629357,0.7524193548387097,1.6006236559139784,0.13256989247311826,3320
146,8967,1.0690723545075966,0.9652057544329208,1.7997100479536072,0.22752314040370245,1603
147,14443,0.6584249298342136,0.5180364190265181,1.2137367582912137,0.12068129889912065,2156
148,6067,1.3510253644430443,1.2086698533047635,2.363359156090325,0.3022910829075325,2686
149,11559,0.7141216942050854,0.6041180032874817,1.392075439051821,0.1618133056492776,199
151,7967,1.0723051148342573,0.9283293586042425,1.8810844734529937,0.23791891552654693,3464
152,5934,1.340804428943362,1.2294405123019887,2.216295921806539,0.31873946747556453,2252
153,11883,0.725862550134419,0.6266094420600858,1.2720693427585628,0.1424724396196246,2131
154,3167,2.290657517716809,2.236185664666877,3.8142090306283554,0.5455636248815915,2387
155,30443,0.3742043306843737,0.26672798344446996,0.9348224550799876,0.0376901093847518,82
156,19600,0.4590195540024515,0.27831226651655494,1.0056036026815414,0.07235044265902457,150
157,5870,1.3116435819568921,1.1867120954003407,1.8440204429301537,0.985587734241908,23
158,5945,1.3386368047427761,1.2607232968881412,1.998587047939445,0.3455004205214466,143
159,18200,0.6596525533290238,0.4509065934065934,1.1007582417582418,0.13155494505494497,34
160,4467,1.8035914164188174,1.7135661517797178,2.6259010521602866,1.1054398925453324,14
161,10000,0.8828000909265115,0.8318039729756983,1.513159221538772,0.1951194917817888,291
162,16683,0.36979426828374856,0.3187676077444105,0.6776958580591025,0.029970628783791822,18
163,11541,0.7315599457008347,0.5083181700025994,1.9011177540940996,0.157187418767871,60
164,6547,1.1400744758342547,1.0771609710839647,1.9075614659038191,0.24403896706355338,2385
165,7700,1.0146213965406792,0.9646753246753248,1.5802857142857143,0.271974025974026,1115
166,5600,1.5052269499349036,1.3283928571428572,2.599107142857143,0.3523214285714285,3621
167,3300,1.8867206720672067,1.7712121212121212,3.106969696969697,0.403030303030303,101
168,8667,0.9915230971966157,0.9026191300334603,1.7242990654205608,0.2329525787469712,1434
169,9767,0.924391123447365,0.8177536602846319,1.5395515511415991,0.19866898740657316,3505
170,10748,0.858228488527483,0.7319616685456595,1.4327320556181886,0.1790680195415257,3761
171,5267,1.5142315619874438,1.3896875599003258,2.6431282346175964,0.3620652844450961,4659
172,47634,0.25273758460716844,0.1171783010933557,0.7277922624053828,0.031952346517440784,1505
173,17567,0.4716699942275869,0.3779814424773723,0.8822508111800536,0.07651277964365001,3718
175,46514,0.19747837137732133,0.15831792578578485,0.31027002622866234,0.03980092015307217,3792
176,8100,1.0350959695913047,1.0466666666666666,1.5859012345679013,0.35792592592592587,393
177,6000,1.078322746287595,1.068082237950792,1.627603640040445,0.6149309066397034,17
178,54867,0.21711042837677494,0.0990751044384041,0.5536786033529744,0.021201452104274203,349
179,6067,1.2791868192835956,1.1658150651063128,2.1895829899456074,0.2937201252678424,3019
180,11067,0.8165449401530737,0.7188103657885441,1.4222716520039103,0.17384545454545453,3964
181,4534,1.555261481154732,1.4415527128363474,2.357101896779886,0.5890383767093075,54
182,47963,0.6285174683262794,0.19029251714863535,1.017619831953798,0.03290870045660188,12
183,6100,1.4414225095378137,1.225737704918033,2.590262295081968,0.3151147540983606,5513
184,11534,0.7369029133212408,0.5838390844459858,1.3389977457950408,0.12765736084619383,267
185,7080,3.571045197740113,2.7240112994350283,8.543615819209041,0.40042372881355937,7
186,6965,1.1158885457608085,1.0345985401459854,1.8868759124087586,0.2558102189781022,1768
187,4967,1.1473139386618347,1.289913428628951,1.716045902959533,0.1919669820817395,24
188,10067,0.871921280875135,0.7593622727724247,1.469226184563425,0.1937021952915466,3558
189,12167,0.6465048842334215,0.4364718525254195,1.2580120968012336,0.10655534430023968,310
190,8534,0.8839988049597748,0.852589641434263,1.4868760253105229,0.235176939301617,131
191,16000,0.6815067567567568,0.470375,1.6179249999999998,0.041275000000000006,37
192,15767,0.5003957081521394,0.4169784993974758,1.1652819179298533,0.050009513540939854,46
193,6135,1.7137350783834315,1.2488997555012225,2.932713936430318,0.6285900570497148,17
195,5000,1.713425,1.3613,3.3173,0.26452,8
196,8700,0.8549555729038765,0.6524079648066683,1.661634637647604,0.1604331861621863,628
197,6134,1.1480534724486469,1.2059015324421258,1.806521030322791,0.32605151613955,25
198,11512,0.6381720260281761,0.5974635163307853,1.1386987491313416,0.16574878387769282,198
199,8667,1.1149627584193595,0.6510368126747437,1.6746854613233926,0.18326144519210366,26
200,24900,0.5449874383378261,0.2056626506024096,1.462855421686747,0.05052610441767063,438
201,11334,0.6107287806599612,0.5451738133050997,1.2625904358567146,0.08955355567319562,87
202,3529,1.951150317560833,1.9685772475996508,3.0306080884492292,0.5698574338085539,357
203,10534,0.8347992773920937,0.7442092272640972,1.423913043478261,0.18278906398329214,3146
204,3934,1.6726204598090717,1.6024402643619724,2.5420691408235894,0.7621504829689884,270
206,9067,0.9272185537243115,0.8419543399139737,1.5973861255100916,0.2039373552442925,3862
207,6100,1.337646908549389,1.2524590163934426,2.214918032786885,0.3324590163934426,2631
209,8767,0.9314634149693333,0.909547165507015,1.4388046081898027,0.23480095813847376,830
210,9913,0.8494029309441616,0.7559123343527013,1.4233129459734968,0.20249745158002036,2732
211,4949,1.6768556987852827,1.4865629420084865,3.1074358456253792,0.311194180642554,4744
212,17634,0.55705399591326,0.25924350686174435,0.9919587161165931,0.0810933424067143,122
213,9534,0.7369282744111857,0.7330727791274955,1.1865427273687543,0.13163415145794,361
214,7036,0.9924849895184829,0.6937180216031836,2.132603752131893,0.1695565662308129,611
215,36034,0.24030479150643436,0.1866570461231059,0.4505744574568463,0.02900038852195146,105
216,10734,0.7650990468545878,0.7108840348739102,1.232192743976751,0.20849348457860686,2303
217,5367,1.5420369321928267,1.378237376560462,2.7257313210359615,0.3430594373020309,5133
218,20467,0.35358709677209904,0.2866565691112522,0.6565202521131578,0.0631748668588459,301
219,16400,0.5029776422764227,0.36292682926829267,0.9060060975609755,0.24,6
220,5206,1.4088963284122717,1.3197272378025355,2.2361313868613144,0.44373799462159047,28
221,5000,1.5766227848101266,1.446,2.41136,0.40156,79
222,7234,0.978777106833612,0.710261428771145,1.822703760659863,0.14190303404774834,42
223,23101,0.45913835379874246,0.2741304347826087,1.0835217391304353,0.055791304347826046,4557
224,15186,0.827308046885289,0.5323324114315817,1.8073883840379297,0.1422033451863558,6
225,7000,1.0714183673469386,0.428,1.8802571428571428,0.17382857142857142,14
226,15116,0.6909873986002499,0.5075416776925112,1.0738555173326276,0.11168298491664458,29
228,12367,0.7095211272918446,0.5882926829268293,1.233959349593496,0.13847154471544712,512
229,7600,1.1226885651629073,1.0271710526315792,1.9205131578947368,0.2456184210526316,4200
231,9367,1.0244902316643536,0.6734279918864098,2.1017401515960277,0.1735667769830255,185
232,11034,1.2338327996294283,0.5762189595794815,2.88731194489759,0.13610657966286024,9
233,12267,0.6893129294657968,0.5875112089345398,1.2366511779571208,0.1247248716067498,4221
234,6100,1.2423973613013588,1.0548363372582688,2.219655286708651,0.4069108385813722,22
235,12634,0.4389628892557497,0.3196533164476808,0.8291277505144845,0.0686480924489472,42
236,7934,1.032649843666388,0.6330980589866397,2.0312452735064284,0.13182505671792286,114
237,10380,0.8062912599892605,0.67504816955684,1.4621579961464355,0.1559730250481695,3782
238,7867,1.1277932736542169,1.0245261270491803,1.9079405737704915,0.2577996926229508,2420
239,11541,0.5726114800198502,0.4323715449267827,1.1708864049909022,0.12012823845420673,55
240,7000,1.119009523809524,0.76,2.4130571428571437,0.2733142857142857,45
242,11494,0.6898671770778957,0.5020880459370106,1.2167565686445105,0.10734296154515392,39
243,8600,0.9445012166801853,0.8044186046511628,1.6829767441860461,0.20830232558139528,2093
244,6034,1.6219025522041763,1.179814385150812,3.7273781902552208,0.3150149154789526,25
245,7668,0.9364324243332334,0.8705007824726134,1.60556859676578,0.21328899321857064,94
246,18700,0.42991274978891075,0.3825401069518716,0.5659679144385029,0.1632780748663101,38
248,5967,1.262619498818594,1.2026143790849673,1.9342047930283228,0.38327467739232446,455
249,41934,0.2252839496078872,0.1656889397624839,0.3035722802499166,0.03451614441741782,105
250,5167,1.4718613028280656,1.4601316044126185,2.274917747242114,0.37555641571511517,2394
251,6734,1.1926058464977578,1.0743985743985744,2.104692604692605,0.246064746064746,2911
252,29100,0.3673145558507207,0.2202065404475043,0.9755249569707402,0.0471944922547332,371
253,11450,0.8501475522868306,0.516768558951965,1.862550218340611,0.1523930131004367,190
254,10000,0.8560340602628741,0.7313267565935172,1.5050130863700424,0.16871350916045902,5063
255,11747,0.7465257963544443,0.6464957264957265,1.236017167381974,0.1648240343347639,4669
256,12075,0.7954772693563494,0.6187991718426501,1.4754285714285715,0.1551469979296066,5095
257,25834,0.38104738196715837,0.1595108695652174,1.0570052393759106,0.05756987577639746,113
258,11179,0.7649719621148608,0.6457196529206548,1.3658287861168281,0.1413364343859021,3784
259,7500,1.406011111111111,1.4010666666666667,2.2198800000000003,0.4978666666666667,12
261,23067,0.3948463201988646,0.3302336671435384,0.6683053713096635,0.08588026184592702,588
262,11080,0.784834355417136,0.661913357400722,1.351371841155235,0.15411552346570395,3933
263,6700,1.2195831592318362,1.1495522388059702,1.902089552238806,0.4453432835820895,893
264,42767,0.26866816136161453,0.1066242663736058,0.8392592419388781,0.02688989173895756,899
265,7067,1.159357416214667,1.0090561765954436,2.113853120135843,0.2447997735955851,5809
266,5680,1.182887323943662,0.8514964788732394,2.3652992957746473,0.32056338028169007,10
267,6500,1.3085509960456614,1.1847692307692308,2.220276923076923,0.32166153846153844,4124
270,6434,1.2867434928800814,1.2346474006596513,2.070205748390136,0.32501963247997484,1528
272,7849,1.0640057502340452,0.9845840234424768,1.8019365524270612,0.24629889157854506,4993
273,11850,0.598116978267394,0.5741772151898734,0.9948860759493672,0.1042700421940928,239
274,7134,0.9459083594365675,0.9726661059714046,1.3841323240818617,0.29251471825063075,127
275,15059,0.6438784652075262,0.4665648449432233,1.2620492728600838,0.09750315425991096,3492
276,5973,1.0896005709905099,1.1710195881466599,1.9869244935543278,0.1823539260003348,38
277,7334,1.0369661516358823,0.9668666484865012,1.7622034360512684,0.3499045541314426,82
278,3004,2.269821577249897,2.338548601864181,3.37237017310253,0.6307589880159787,443
279,12567,0.7057233525597925,0.5962722982161427,1.232461403087753,0.12624590032797373,4457
280,11667,0.7273516738273368,0.6107665805340224,1.2806714891202446,0.11913867355727815,5177
281,24600,0.5239663182346108,0.3167682926829268,1.1013658536585365,0.07442276422764221,294
282,17934,0.45853750654230013,0.3853181909988827,0.780472776159534,0.10157688880439715,2686
283,10844,0.6153443207702867,0.5625230542235338,1.2428992991516046,0.0993175949834009,291
284,8009,1.0176262246786263,0.950305905855912,1.7502559620427025,0.2316144337620177,849
285,41173,0.2433118728712311,0.1568260753406358,0.5030724018167245,0.033019211619265,4956
286,39573,0.2201311948304465,0.1758016829656584,0.35520935991711516,0.0353271169736941,4794
287,12067,0.7409638391422743,0.5134173538023811,1.9427833333333335,0.11557499999999998,38
288,8900,0.9221781888329849,0.8148314606741573,1.6146067415730336,0.1904494382022472,5411
289,5534,1.4034494565491544,1.2882182869533791,2.3948861582941823,0.34349475966751,4184
290,21667,0.4404003267810351,0.3237642497807726,0.8420916601283058,0.06465131305672218,4497
291,4467,1.00142458839571,1.0396239086635326,2.065368256100291,0.1947615849563465,11
292,10593,0.8166970993619235,0.8148777494571887,1.1585386576040781,0.351345227980742,257
293,9634,0.9477004186561483,0.8039755034253685,1.651546605771227,0.22353124351255965,96
294,5650,2.123716814159292,1.5748672566371682,2.952548672566372,1.261433628318584,14
295,5251,1.2313115637548269,1.119024947629023,2.1914302037707096,0.16004570557988948,47
296,12979,0.7074905521131173,0.5783787984767234,1.2513717261210855,0.14403512862361076,4154
297,6804,1.1605904211830391,1.0351263962375072,2.0495296884185774,0.2329512051734274,5861
298,32834,0.47116786201484284,0.307821160991655,1.0367363099226412,0.03472619845282324,43
299,3504,2.0363161960466902,1.875285388127854,3.268493150684931,0.7236301369863014,897
300,7253,1.1304743432751183,0.9794567765062732,2.0481455949262384,0.20923755687301804,6047
301,5134,1.4954364631324952,1.3882937280872616,2.368125123737875,0.4059592159968323,2954
302,23500,0.3750755350216578,0.305968237704918,0.683598019125684,0.06175717213114746,3769
303,4500,1.169948717948718,1.0593333333333332,2.319,0.25455555555555553,26
304,10730,0.7960939846142564,0.7582479030754893,1.2963653308480894,0.18452935694315,1741
305,7934,0.9192392582315554,0.932064532392236,1.4618099319384923,0.2888832871187295,131
306,10000,0.783240839386602,0.6923,1.3488900000000004,0.162,2478
307,11334,0.7902638482398562,0.6148528890464374,1.4800970618718536,0.15655795817086135,2859
309,15800,0.4010650371017023,0.2914556962025316,0.8354113924050633,0.07005063291139237,174
310,10534,0.9991442068185747,0.5638883614961079,1.9161382191000569,0.1918359597493829,67
311,12900,0.5842695289206917,0.5804263565891473,0.7648062015503876,0.16786821705426355,26
312,15834,0.5417299247936772,0.3851715608549502,1.079634680027907,0.07302594025496288,367
313,6267,1.2283285547506024,1.19578745811393,1.7477228491008499,0.5488044383573932,2225
314,3067,2.4202788436514,2.326377567655689,4.088881643299642,0.549331594391914,5223
315,7036,1.560432063672541,1.0825753268902785,3.469243888573053,0.02154633314383172,5
316,10567,0.7887039635287872,0.5709283618813287,1.9407778934418498,0.1345698873852559,115
317,4334,1.6995191990394851,1.6751269035532994,2.516151361329026,0.5902630364559299,1783
318,10191,0.8817025770477428,0.7384014146963807,1.574494248314161,0.17283815946053147,4780
319,9567,0.9301855183768099,0.7696635120925341,1.6948152148932036,0.1701366982124079,2366
320,23967,0.35684260032301696,0.232778403638336,0.8083197730212368,0.057078482914006724,103
321,11657,0.620173521926571,0.5739040919619113,1.195847988333191,0.15717594578364924,102
322,9700,0.9795429693789149,0.6999065129323777,2.152550119455698,0.19887815518853227,49
323,57467,0.250208770645421,0.0924530600170532,0.6888144500321924,0.02158630170358634,388
324,8400,1.0239567588477831,0.8917857142857143,1.80457142857143,0.1969047619047619,5047
325,12032,0.7309273484992401,0.6155668218085106,1.231141954787234,0.17294714095744682,3080
326,6052,1.1600774371623361,1.0755122273628552,1.970654329147389,0.2777263714474554,1533
327,19320,0.5796497584541063,0.366407867494824,1.2869927536231884,0.07293995859213245,24
328,11000,0.7680404212482577,0.7057272727272728,1.314981818181818,0.14116363636363632,587
329,8823,0.8304272923042049,0.756432052589822,1.4424005440326417,0.16154369262155727,150
330,12467,0.5900662192632995,0.4519130504531964,1.2414855217774925,0.12832277211839255,45
331,6200,1.2845176527686855,1.1361290322580646,2.2735322580645163,0.24204838709677418,2858
333,5067,1.4136202619419613,1.2468916518650088,2.4518650088809957,0.33112295243733963,2697
334,6434,1.1851665882850242,1.139881877525645,1.8299658066521605,0.42965495803543674,503
335,4100,1.7025358934440409,1.6678048780487804,2.797317073170732,0.4019512195121951,141
336,6067,1.3509579646993548,1.291494972803692,2.163804186583154,0.3257952859732982,2840
337,4934,1.3126498538883191,1.3846777462505069,2.008512363194163,0.48865018240778274,153
339,11179,0.8035650489343559,0.631272922443868,1.5107254673942223,0.13505680293407277,4359
340,5900,1.3115901307384723,1.2374014398354474,2.132499142955091,0.3233898305084746,4821
341,5248,1.6217865477265883,1.4388338414634143,2.778010670731707,0.3443216463414634,81
342,10434,0.6369246220387279,0.4193981215257811,1.356335058462718,0.1118458884416331,551
343,21940,0.348850340053361,0.29232498581880134,0.6033963672714036,0.0582444251110398,3736
344,12834,0.4637836995480754,0.3517219884681315,0.7690977092099113,0.1078229702353124,35
345,5851,1.309502467105263,1.2338541666666667,1.9632291666666672,0.5186979166666668,760
347,5712,1.2003526410564227,1.2282913165266107,1.929009103641457,0.45292366946778717,70
348,22485,0.44450264724688915,0.2837447187013565,0.9019702023571271,0.057104736490993915,257
349,12834,0.6495422214793767,0.5395823593579554,1.1896057347670261,0.11728221910550095,4825
350,9367,0.8825932936068612,0.8013237963061812,1.4545745702999893,0.21781787125013344,3982
351,14900,0.6920155052797176,0.5111409395973154,1.3836241610738254,0.11163758389261738,2965
352,13000,0.6981701316701316,0.36246153846153845,1.6489999999999998,0.08915384615384613,222
353,3834,1.4571097663684192,1.6109355510559245,2.6721723044397465,0.3536997885835096,18
354,5934,1.1370528004431173,1.167846309403438,1.6796090326929558,0.4370070778564206,129
355,6254,0.6515168958533205,0.2763031659737768,1.674576271186442,0.05922609529900859,75
356,13567,0.6476151083332558,0.4791037075256136,1.2881993071423306,0.0821110046436205,721
357,27911,0.5463753485343118,0.33384687040951594,1.190312063344201,0.0550822256458027,34
358,8434,0.8695011280012315,0.8244012331041024,1.534858904434432,0.2168129001659947,553
359,21440,0.4574440798496034,0.3285680970149254,0.8362639925373134,0.0879664179104477,1306
360,5945,1.1237254874009874,1.1165685449957947,1.870412111017662,0.3222876366694701,177
361,9239,0.9494817074487234,0.8290710382513661,1.6188891660727014,0.2078907103825136,5337
362,8777,0.787511522885227,0.5448900535490486,1.750552580608408,0.09511222513387257,88
363,11610,0.7869814877229775,0.6657192075796727,1.3403617571059439,0.10814814814814812,69
364,17100,0.49835005013918515,0.35665178046774004,0.984757315783289,0.07579033964038073,3848
365,14805,0.64952398797757,0.4613981762917933,1.2423235393448158,0.0938196555217831,3785
